//ODV Spreadsheet file : /home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR23_CHIMIE_odv.txt
//Data treated : 2020-09-24T15:07:24
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR23_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
PIRATA Fr23	st001c01	B	2013-05-13T10:05:00z	 -20.000	 +6.500		2000.0	 1	 34.965	5.520	239.90	 0.00	 20.200	20.200	  1.61	24.10																										
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		   0.0	11	 36.207	4.589	200.30	 0.00	  0.000	0.000	  0.00	 0.80	0.0048	0.0069	0.0037	0.0051	0.0052			0.0010	0.0186	0.0106			0.0908		0.0029	0.0051		0.0204	-77777.0000	0.0018	0.0435	0.1049		0.0018		
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		  10.0	10	 36.207	4.587	200.10	 0.00	  0.000	0.000	  0.00	 0.90																										
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		  20.0	 9	 36.212	4.599	200.70	 0.00	  0.000	0.000	  0.00	 0.90	0.0061	0.0079	0.0041	0.0061	0.0060			0.0010	0.0227	0.0102		0.0009	0.1030		0.0037	0.0064		0.0215	-77777.0000	0.0016	0.0535	0.1071		0.0019		
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		  40.0	 8	 36.332	4.647	202.80	 0.00	  0.000	0.000	  0.01	 0.80	0.0133	0.0154	0.0082	0.0121	0.0075			0.0014	0.0448	0.0070	0.0009	0.0009	0.1017		0.0084	0.0202		-77777.0000	0.0237		0.0962	0.1338		0.0023		
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		  60.0	 7	 36.635	4.515	196.70	 0.17	  0.400	0.200	  0.13	 1.40	0.0770	0.0653	0.0094	0.0893	0.0221	0.0086	0.0042	0.0038	0.1627	0.0110	0.0044		0.1387		0.0997	0.1502		-77777.0000	0.0697		0.2419	0.3725		0.0074		
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		  80.0	 6	 36.281	4.037	175.80	 0.30	  4.900	4.600	  0.45	 2.80	0.0665	0.0479	0.0061	0.1019	0.0216	0.0092	0.0125	0.0026	0.0831	0.0094	0.0045		0.0528		0.1209	0.1209		-77777.0000	0.0497		0.1358	0.3109		0.0068		
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		 100.0	 5	 35.852	4.036	175.70	 0.08	  8.500	8.400	  0.71	 3.90	0.0397	0.0255	0.0022	0.0575	0.0102	0.0031	0.0024	0.0007	0.0542	0.0050	0.0006		0.0305		0.1368	0.0537		-77777.0000	0.0409		0.1092	0.1389		0.0045		
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		 500.0	 4	 34.621	2.970	129.20																															
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		1000.0	 3	 34.661	3.680	160.00																															
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		2000.0	 2	 34.966	5.790	251.70																															
PIRATA Fr23	st002c01	B	2013-05-15T22:02:00z	 -23.000	 +0.000		2000.0	 1	 34.965	5.775	251.00																															
PIRATA Fr23	st003c01	B	2013-05-20T22:00:00z	 -10.000	-10.000		  10.0	10	 36.509	4.649	202.73	 0.01	  0.000	0.000	  0.10	 0.80																										
PIRATA Fr23	st003c01	B	2013-05-20T22:00:00z	 -10.000	-10.000		  20.0	 9	 36.511	4.655	202.99	 0.01	  0.000	0.000	  0.10	 0.80	0.0048	0.0061	0.0021	0.0054	0.0033			0.0009	0.0202	0.0050		0.0008	0.0878		0.0042	0.0065		0.0103	-77777.0000		0.0451	0.0513		0.0011		
PIRATA Fr23	st003c01	B	2013-05-20T22:00:00z	 -10.000	-10.000		  40.0	 8	 36.527	4.674	203.79	 0.00	  0.000	0.000	  0.09	 0.80	0.0066	0.0083	0.0025	0.0076	0.0038			0.0009	0.0266	0.0040			0.0746		0.0049	0.0075		0.0106	-77777.0000		0.0450	0.0621		0.0012		
PIRATA Fr23	st003c01	B	2013-05-20T22:00:00z	 -10.000	-10.000		  60.0	 7	 36.611	5.082	221.48	 0.00	  0.000	0.000	  0.11	 0.90	0.0169	0.0183	0.0066	0.0207	0.0054	0.0020		0.0016	0.0602	0.0062			0.0943		0.0170	0.0246		0.0213	-77777.0000		0.1201	0.1203		0.0019		
PIRATA Fr23	st003c01	B	2013-05-20T22:00:00z	 -10.000	-10.000		  80.0	 6	 36.576	4.900	213.38	 0.07	  0.000	0.000	  0.24	 1.20	0.0474	0.0444	0.0091	0.0685	0.0100	0.0204	0.0020	0.0048	0.1014	0.0071	0.0007		0.0714		0.0653	0.1566		0.0425	-77777.0000		0.1588	0.2410		0.0043		
PIRATA Fr23	st003c01	B	2013-05-20T22:00:00z	 -10.000	-10.000		 100.0	 5	 36.401	4.318	188.01	 0.42	  4.400	3.900	  0.48	 2.00	0.0427	0.0342	0.0046	0.0672	0.0099	0.0127	0.0026	0.0029	0.0723	0.0051	0.0003		0.0454		0.1342	0.0683		0.0386	-77777.0000		0.1237	0.1843		0.0048		
PIRATA Fr23	st003c01	B	2013-05-20T22:00:00z	 -10.000	-10.000		 500.0	 4	 34.666	2.046	 89.01																															
PIRATA Fr23	st003c01	B	2013-05-20T22:00:00z	 -10.000	-10.000		1000.0	 3	 34.588	3.740	162.60																															
PIRATA Fr23	st003c01	B	2013-05-20T22:00:00z	 -10.000	-10.000		1000.0	 2	 34.588	3.738	162.53																															
PIRATA Fr23	st003c01	B	2013-05-20T22:00:00z	 -10.000	-10.000		2000.0	 1	 34.934	4.580	199.05																															
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		   0.0	11	 36.416			 0.00	  0.000	0.000	  0.11	 0.70																										
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		  10.0	10	 36.414	4.622	201.55	 0.00	  0.000	0.000	  0.09	 0.60																										
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		  20.0	 9	 36.414	4.613	201.20	 0.00	  0.000	0.000	  0.06	 0.60																										
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		  40.0	 8	 36.421	4.647	202.63	 0.00	  0.000	0.000	  0.07	 0.80																										
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		  60.0	 7	 36.587	5.071	220.99	 0.00	  0.000	0.000	  0.11	 0.80																										
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		  80.0	 6	 36.572	4.899	213.38	 0.04	  0.600	0.500	  0.25	 1.30																										
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		 100.0	 5	 36.332	4.040	175.90	 0.44	  6.100	5.600	  0.57	 2.20																										
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		 500.0	 4	 34.635	2.073	 90.17																															
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		 500.0	 3	 34.636	2.081	 90.51																															
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		1000.0	 2	 34.553	3.523	153.20																															
PIRATA Fr23	st004c01	B	2013-05-21T02:55:00z	 -10.000	 -9.500		2000.0	 1	 34.934	5.425	235.78																															
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		   0.0	11	 36.427	4.569	199.29	 0.02	  0.000	0.000	  0.07	 0.80	0.0066	0.0091	0.0038	0.0068	0.0042		0.0000	0.0013	0.0242	0.0050			0.0941		0.0073	0.0076		0.0153	-77777.0000		0.0759	0.0656		0.0010		
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		  10.0	10	 36.428	4.571	199.38	 0.02	  0.000	0.000	  0.08	 0.80																										
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		  20.0	 9	 36.427	4.573	199.47	 0.01	  0.000	0.000	  0.07	 0.80																										
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		  40.0	 8	 36.427	4.580	199.77	 0.01	  0.000	0.000	  0.07	 0.70																										
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		  60.0	 7	 36.428	4.583	199.89	 0.01	  0.000	0.000	  0.05	 0.80																										
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		  80.0	 6	 36.378	4.629	201.63	 0.09	  2.000	1.900	  0.29	 1.80																										
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		 100.0	 5	 35.946	3.030	131.93	 0.46	 13.700	13.200	  0.96	 4.00																										
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		 100.0	 4	 35.934	3.001	130.64	 0.45	 13.900	13.500	  1.02	 4.10																										
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		 500.0	 3	 34.669	1.805	 78.50																															
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		1000.0	 2	 34.570	3.644	158.42																															
PIRATA Fr23	st005c01	B	2013-05-21T07:15:00z	 -10.000	 -9.000		2000.0	 1	 34.933	5.416	235.40																															
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		   0.0	11	 36.381	4.573	199.50	 0.00	  0.100	0.100	  0.08	 1.30																										
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		  10.0	10	 36.381	4.572	199.40	 0.00	  0.100	0.100	  0.08	 1.30																										
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		  20.0	 9	 36.378	4.542	198.10	 0.00	  0.100	0.100	  0.09	 1.40																										
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		  40.0	 8	 36.378	4.548	198.40	 0.00	  0.100	0.100	  0.12	 1.40																										
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		  60.0	 7	 36.379	4.552	198.60	 0.00	  0.100	0.100	  0.13	 1.10																										
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		  80.0	 6	 36.376	4.752	207.00	 0.08	  1.300	1.200	  0.23	 2.00																										
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		  80.0	 5	 36.360	4.708	205.10	 0.10	  1.700	1.600	  0.31	 2.10																										
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		 100.0	 4	 36.018	3.214	139.90	 0.49	 12.600	12.100	  0.96	 4.00																										
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		 500.0	 3	 34.688	1.738	 75.60																															
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		1000.0	 2	 34.580	3.682	160.10																															
PIRATA Fr23	st006c01	B	2013-05-21T13:15:00z	 -10.000	 -8.500		2000.0	 1	 34.937	5.416	235.40																															
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		   0.0	11	 36.068	4.536	197.90	 0.01	  0.100	0.100	  0.06	 1.10	0.0040	0.0044		0.0039	0.0034			0.0011	0.0149	0.0051			0.1022		0.0035	0.0043		0.0109	-77777.0000		0.0474	0.0408				
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		  10.0	10	 36.067	4.549	198.50	 0.02	  0.100	0.100	  0.07	 1.10																										
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		  20.0	 9	 36.075	4.548	198.40	 0.01	  0.100	0.100	  0.06	 1.10	0.0040	0.0053		0.0044	0.0036			0.0011	0.0169	0.0054			0.1122		0.0041	0.0053		0.0129	-77777.0000		0.0514	0.0489		0.0011		
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		  40.0	 8	 36.187	4.567	199.30	 0.02	  0.100	0.100	  0.07	 1.00	0.0059	0.0077	0.0022	0.0057	0.0042			0.0013	0.0245	0.0048			0.1220		0.0064	0.0069		0.0165	-77777.0000		0.0736	0.0613		0.0013		
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		  60.0	 7	 36.271	4.597	200.50	 0.02	  0.000	0.000	  0.05	 1.00	0.0104	0.0130	0.0034	0.0126	0.0073			0.0016	0.0434	0.0057			0.1371		0.0146	0.0116		0.0226	-77777.0000		0.1127	0.0844		0.0017		
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		  60.0	 6	 36.283	4.928	214.80	 0.01	  0.100	0.100	  0.09	 1.10																										
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		  80.0	 5	 36.394	3.385	147.40	 0.02	  0.500	0.500	  0.22	 1.80	0.0368	0.0434	0.0103	0.0549	0.0121	0.0110	0.0023	0.0057	0.1279	0.0103			0.1848		0.0349	0.1451		0.0520	-77777.0000		0.2346	0.2695		0.0046		
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		 100.0	 4	 36.016	3.449	150.20	 0.45	 10.400	10.000	  0.87	 3.50	0.0551	0.0416	0.0023	0.0880	0.0174	0.0135	0.0040	0.0040	0.0835	0.0068			0.0541		0.1447	0.0773		0.0420	-77777.0000		0.1247	0.2330		0.0045		
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		 500.0	 3	 34.709	1.786	 77.70																															
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		1000.0	 2	 34.589	3.682	160.10																															
PIRATA Fr23	st007c01	B	2013-05-21T18:20:00z	 -10.000	 -8.000		2000.0	 1	 34.936	5.461	237.40																															
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		   0.0	11	 35.888	4.533	197.80	 0.01	  0.200	0.200	  0.03	 1.10																										
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		  10.0	10	 35.886	4.530	197.70	 0.01	  0.200	0.200	  0.02	 1.00																										
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		  20.0	 9	 35.888	4.533	197.80	 0.01	  0.100	0.100	  0.01	 1.00																										
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		  40.0	 8	 35.901	4.544	198.30	 0.00	  0.100	0.100	  0.03	 1.10																										
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		  40.0	 7	 35.915	4.532	197.80	 0.00	  0.200	0.200	  0.01	 1.00																										
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		  60.0	 6	 36.392	4.588	200.10	 0.00	  0.200	0.200	  0.01	 1.10																										
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		  60.0	 5	 36.393	4.607	200.90	 0.00	  0.200	0.200	  0.04	 1.10																										
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		 100.0	 4	 35.768	2.576	112.20	 0.20	 24.300	24.000	  1.18	 5.20																										
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		 500.0	 3	 34.700	1.754	 76.30																															
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		1000.0	 2	 34.568	3.688	160.30																															
PIRATA Fr23	st008c01	B	2013-05-21T22:20:00z	 -10.000	 -7.500		2000.0	 1	 34.939	5.479	238.10																															
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		   0.0	11	 35.726	4.521	197.30	 0.00	  0.300	0.300	  0.05	 1.10	0.0052	0.0064	0.0041	0.0050	0.0039		0.0000	0.0010	0.0189	0.0048			0.0930		0.0068	0.0046		0.0161	-77777.0000		0.0782	0.0464		0.0008		
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		  10.0	10	 35.726	4.524	197.50	 0.02	  0.300	0.300	  0.06	 1.20																										
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		  20.0	 9	 35.727	4.526	197.50	 0.01	  0.300	0.200	  0.07	 1.20																										
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		  20.0	 8	 35.727	4.526	197.50	 0.01	  0.200	0.200	  0.07	 1.10																										
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		  40.0	 7	 35.732	4.522	197.40	 0.00	  0.200	0.200	  0.07	 1.10																										
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		  60.0	 6	 36.382	4.548	198.40	 0.00	  0.200	0.200	  0.09	 1.20																										
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		  80.0	 5	 36.336	4.782	208.50	 0.00	  0.300	0.300	  0.14	 1.50																										
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		 100.0	 4	 35.913	2.982	129.90	 0.67	 19.700	19.000	  0.97	 4.30																										
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		 500.0	 3	 34.685	1.878	 81.70																															
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		1000.0	 2	 34.581	3.702	161.00																															
PIRATA Fr23	st009c01	B	2013-05-22T04:20:00z	 -10.000	 -7.000		2000.0	 1	 34.938	5.475	238.00																															
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		   0.0	11	 35.420	4.521	197.40	 0.02	  0.200	0.200	  0.02	 0.40																										
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		  10.0	10	 35.419	4.525	197.60	 0.02	  0.100	0.100	  0.01	 0.70																										
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		  10.0	 9	 35.419	4.524	197.50	 0.01	  0.200	0.200	  0.01	 0.70																										
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		  20.0	 8	 35.419	4.520	197.40	 0.00	  0.200	0.200	  0.03	 0.70																										
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		  40.0	 7	 35.528	4.522	197.40	 0.00	  0.200	0.200	  0.04	 0.60																										
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		  60.0	 6	 36.144	4.517	197.10	 0.00	  0.200	0.200	  0.02	 0.90																										
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		  80.0	 5	 36.281	4.730	206.30	 0.00	  0.300	0.300	  0.12	 1.20																										
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		 100.0	 4	 36.137	4.027	175.40	 0.23	  7.300	7.000	  0.54	 2.20																										
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		 500.0	 3	 34.630	2.050	 89.20																															
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		1000.0	 2	 34.577	3.511	152.70																															
PIRATA Fr23	st010c01	B	2013-05-22T09:29:00z	 -10.000	 -6.500		2000.0	 1	 34.947	5.516	239.80																															
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		   0.0	11	 35.072	4.549	198.70	 0.01	  0.100	0.100	  0.03	 0.90	0.0068	0.0074	0.0023	0.0052	0.0044			0.0009	0.0173	0.0043	0.1026		0.0000		0.0066	0.0066		0.0178	-77777.0000		0.0769	0.0530		0.0016		
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		   0.0	10	 35.072	4.550	198.70	 0.00	  0.100	0.100	  0.04	 0.80																										
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		  10.0	 9	 35.071	4.555	198.90	 0.00	  0.200	0.200	  0.04	 0.80																										
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		  20.0	 8	 35.071	4.552	198.80	 0.00	  0.200	0.200	  0.04	 0.60	0.0063	0.0073	0.0039	0.0051	0.0044			0.0008	0.0167	0.0045			0.0895		0.0051	0.0066		0.0158	-77777.0000		0.0657	0.0547		0.0014		
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		  40.0	 7	 35.093	4.564	199.30	 0.00	  0.200	0.200	  0.00	 0.60	0.0070	0.0073	0.0021	0.0054	0.0044			0.0007	0.0193	0.0040			0.0870		0.0059	0.0069		0.0161	-77777.0000		0.0671	0.0544		0.0014		
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		  60.0	 6	 36.105	4.533	197.80	 0.00	  0.200	0.200	  0.04	 0.70	0.0158	0.0173	0.0043	0.0105	0.0048			0.0011	0.0480	0.0047			0.1064		0.0227	0.0174		0.0272	-77777.0000		0.1420	0.0898		0.0022		
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		  80.0	 5	 36.282	4.758	207.50	 0.01	  0.300	0.300	  0.12	 1.00	0.0459	0.0441	0.0067	0.0503	0.0079	0.0076	0.0012	0.0042	0.1145	0.0075	0.0007		0.0889		0.0414	0.0826		0.0390	-77777.0000		0.1900	0.2364		0.0066		
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		 100.0	 4	 36.105	4.024	175.30	 0.27	  7.000	6.700	  0.53	 2.30	0.0440	0.0340	0.0027	0.0596	0.0105	0.0162	0.0031	0.0054	0.0698	0.0046	0.0005		0.0473		0.1102	0.0901		0.0374	-77777.0000		0.1157	0.1867		0.0068		
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		 500.0	 3	 34.658	1.697	 73.80																															
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		1000.0	 2	 34.593	3.536	153.70																															
PIRATA Fr23	st011c01	B	2013-05-22T23:17:00z	 -10.000	 -6.000		2000.0	 1	 34.949	5.551	241.30																															
PIRATA Fr23	st012c01	B	2013-05-23T04:40:00z	 -10.000	 -5.500		   0.0	11	 35.038	4.568	199.50	 0.00	  0.100	0.100	  0.02	 0.40																										
PIRATA Fr23	st012c01	B	2013-05-23T04:40:00z	 -10.000	 -5.500		  10.0	10	 35.038	4.567	199.40	 0.00	  0.200	0.200	  0.01	 0.50																										
PIRATA Fr23	st012c01	B	2013-05-23T04:40:00z	 -10.000	 -5.500		  20.0	 9	 35.038	4.572	199.70	 0.00	  0.100	0.100	  0.00	 0.50																										
PIRATA Fr23	st012c01	B	2013-05-23T04:40:00z	 -10.000	 -5.500		  40.0	 8	 35.069	4.576	199.80	 0.00	  0.200	0.200	  0.00	 0.50																										
