//ODV Spreadsheet file : /media/irdbrest_ftp/pirata/pirata-data/chemistry/ODV/surface/PIRATAFR26_CHIMIE_odv.txt
//Data treated : 2025-01-14T17:14:02
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>PIRATAFR26_CHIMIE_SURFACE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Sample	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	SSTP [°C]	SSSP [PSU]	SSS [PSU]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	ATXA [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
PIRATAFR26	11	10-Mar-2016T23:31:00Z	 -23.000	 +5.083	 28.123	 35.983	 35.986	 0.00	  0.000	0.000	  0.02	 0.59	0.0036	0.0055	0.0036	0.0065	0.0068	-99999.0000	-99999.0000	0.0016	0.0252		0.0094	-99999.0000	-99999.0000	0.1034		0.0029	0.0042		-99999.0000	0.0239		0.0417	0.1138		-99999.0000		
PIRATAFR26	12	11-Mar-2016T04:12:00Z	 -23.000	 +4.083	 28.365	 35.934	 35.939	 0.00	  0.000	0.000	  0.01	 0.49																											
PIRATAFR26	13	11-Mar-2016T09:35:00Z	 -22.083	 +3.083	 29.148	 35.281	 35.282	 0.00	  0.000	0.000	  0.01	 0.68	0.0048	0.0074	0.0045	0.0058	0.0061	-99999.0000	-99999.0000	0.0016	0.0269		0.0083	-99999.0000	-99999.0000	0.0840		0.0055	0.0042		0.0173	-99999.0000		0.0587	0.0975		-99999.0000		
PIRATAFR26	14	11-Mar-2016T14:35:00Z	 -23.000	 +2.083	 29.802	 34.928	 34.926	 0.00	  0.000	0.000	  0.00	 0.59																											
PIRATAFR26	15	14-Mar-2016T03:02:00Z	 -22.083	 -3.000	 29.026	 35.971	 35.971	 0.00	  0.000	0.000	  0.02	 0.59																											
PIRATAFR26	16	14-Mar-2016T08:50:00Z	 -22.983	 -4.000	 28.989	 36.050	 36.068	 0.00	  0.000	0.000	  0.02	 0.59	0.0045	0.0077	0.0035	0.0061	0.0121	-99999.0000	-99999.0000	0.0022	0.0243		0.0105	-99999.0000	-99999.0000	0.1085		0.0061	0.0038		-99999.0000	0.0275		0.0674	0.1465		0.0032		
PIRATAFR26	17	14-Mar-2016T13:50:00Z	 -22.017	 -4.050	 29.070	 35.990	 35.996	 0.00	  0.000	0.000	  0.02	 0.49																											
PIRATAFR26	18	14-Mar-2016T19:24:00Z	 -21.050	 -5.000	 29.124	 36.081	 36.081	 0.00	  0.000	0.000	  0.04	 0.39	0.0029	0.0070	0.0038	0.0067	0.0086	-99999.0000	-99999.0000	0.0019	0.0285		0.0109	-99999.0000	-99999.0000	0.1531		0.0048	0.0061		0.0262	-99999.0000		0.0659	0.1266		0.0026		
PIRATAFR26	19	15-Mar-2016T00:44:00Z	 -20.083	 -5.050	 29.041	 36.121	 36.121	 0.00	  0.000	0.000	  0.04	 0.39																											
PIRATAFR26	20	15-Mar-2016T06:12:00Z	 -20.017	 -6.000	 29.054	 36.295	 36.314	 0.00	  0.000	0.000	  0.04	 0.49	-99999.0000	0.0032	0.0032	0.0035	0.0044	-99999.0000	-99999.0000	-99999.0000	0.0168		0.0057	-99999.0000	-99999.0000	0.0816		0.0032	0.0029		0.0130	-99999.0000		0.0403	0.0597		-99999.0000		
PIRATAFR26	21	15-Mar-2016T11:29:00Z	 -19.050	 -6.050	 28.804	 36.431	 36.433	 0.00	  0.000	0.000	  0.05	 0.58																											
PIRATAFR26	22	15-Mar-2016T16:33:00Z	 -18.867	 -7.000	 28.882	 36.453	 36.457	 0.00	  0.000	0.000	  0.04	 0.58	-99999.0000	0.0022	0.0025	0.0032	0.0038	-99999.0000	-99999.0000	-99999.0000	0.0130		0.0070	-99999.0000	0.0016	0.0781		-99999.0000	-99999.0000		0.0086	-99999.0000		0.0286	0.0413		-99999.0000		
PIRATAFR26	23	15-Mar-2016T21:27:00Z	 -18.210	 -7.505	 28.767	 36.397	 36.455	 0.00	  0.097	0.097	  0.06	 0.68																											
PIRATAFR26	24	16-Mar-2016T02:27:00Z	 -17.465	 -7.998	 28.380	 36.496	 36.487	 0.00	  0.000	0.000	  0.05	 0.68	-99999.0000	0.0032	0.0025	0.0041	0.0051	-99999.0000	-99999.0000	-99999.0000	0.0184		0.0054	-99999.0000	-99999.0000	0.0835		0.0019	0.0038		0.0095	-99999.0000		0.0267	0.0480		-99999.0000		
PIRATAFR26	25	17-Mar-2016T12:04:00Z	 -11.241	 -8.015	 28.190	 36.424	 36.418	 0.00	  0.000	0.000	  0.07	 0.68	0.0038	0.0051	0.0029	0.0041	0.0048	-99999.0000	-99999.0000	-99999.0000	0.0231		0.0108	-99999.0000	0.0035	0.1055		0.0060	0.0038		0.0155	-99999.0000		0.0792	0.0583		-99999.0000		
PIRATAFR26	26	17-Mar-2016T20:12:00Z	 -10.050	 -9.000	 28.090	 36.492	 36.474	 0.00	  0.097	0.097	  0.09	 0.78	0.0019	0.0028	0.0013	0.0028	0.0038	-99999.0000	-99999.0000	-99999.0000	0.0157		0.0047	-99999.0000	-99999.0000	0.0652		0.0022	0.0044		0.0072	-99999.0000		0.0327	0.0305		-99999.0000		
PIRATAFR26	27	24-Mar-2016T04:24:00Z	  -8.083	 +0.067	 29.482	 34.669	 35.442	 0.01	  0.000	0.000	  0.02	 0.49																											
PIRATAFR26	28	24-Mar-2016T11:40:00Z	  -7.083	 +0.000	 29.365	 35.184	 34.808	 0.01	  0.098	0.000	  0.02	 0.49	0.0023	0.0039	0.0016	0.0032	0.0052	-99999.0000	-99999.0000	-99999.0000	0.0171		0.0090	-99999.0000	0.0032	0.1208		0.0052	0.0048		0.0168	-99999.0000		0.0773	0.0612		-99999.0000		
PIRATAFR26	29	24-Mar-2016T17:40:00Z	  -6.083	 +0.000	 29.601	 34.833	 34.869	 0.01	  0.000	0.000	  0.01	 0.49	0.0022	0.0038	0.0032	0.0035	0.0048	-99999.0000	-99999.0000	-99999.0000	0.0165		0.0051	-99999.0000	-99999.0000	0.0851		0.0044	0.0048		0.0127	-99999.0000		0.0467	0.0521		-99999.0000		
PIRATAFR26	30	24-Mar-2016T23:35:00Z	  -5.083	 +0.000	 29.500	 34.688	 34.740	 0.01	  0.000	0.000	  0.00	 0.59																											
PIRATAFR26	31	25-Mar-2016T05:22:00Z	  -4.083	 +0.000	 29.620	 34.970	 34.875	 0.02	  0.000	0.000	  0.00	 0.49																											
PIRATAFR26	32	25-Mar-2016T10:54:00Z	  -3.083	 +0.000	 29.566	 34.594	 34.595	 0.00	  0.000	0.000	  0.00	 0.39	0.0026	0.0061	0.0048	0.0045	0.0064	-99999.0000	-99999.0000	-99999.0000	0.0227		0.0109	-99999.0000	0.0042	0.1228		0.0058	0.0051		0.0189	-99999.0000		0.0812	0.0803		-99999.0000		
PIRATAFR26	33	25-Mar-2016T16:20:00Z	  -2.083	 +0.000	 29.905	 34.752	 34.697	 0.00	  0.000	0.000	  0.00	 0.39																											
PIRATAFR26	34	25-Mar-2016T21:49:00Z	  -1.083	 +0.000	 29.336	 35.242	 35.236	 0.00	  0.000	0.000	  0.01	 0.39	0.0016	0.0025	0.0019	0.0022	0.0041	-99999.0000	-99999.0000	-99999.0000	0.0121		0.0041	-99999.0000	-99999.0000	0.0862		0.0045	0.0032		0.0118	-99999.0000		0.0592	0.0363		-99999.0000		
PIRATAFR26	35	26-Mar-2016T03:35:00Z	  -0.083	 +0.050	 29.550	 35.241	 35.247	 0.00	  0.000	0.000	  0.00	 0.29																											
PIRATAFR26	36	29-Mar-2016T14:33:00Z	  +1.012	 +2.673	 29.010	 35.306	 35.310	 0.00	  0.000	0.000	  0.00	 0.39																											
PIRATAFR26	37	29-Mar-2016T21:50:00Z	  +2.003	 -3.333	 28.760	 35.312	 35.222	 0.00	  0.488	0.488	  0.04	 0.59	-99999.0000	0.0022	0.0013	0.0022	0.0048	-99999.0000	-99999.0000	-99999.0000	0.0108		0.0035	-99999.0000	-99999.0000	0.0814		0.0038	0.0032		0.0120	-99999.0000		0.0415	0.0355		-99999.0000		
PIRATAFR26	38	30-Mar-2016T04:47:00Z	  +3.000	 -4.000	 28.728	 35.082	 35.183	 0.00	  0.000	0.000	  0.01	 0.29																											
PIRATAFR26	39	30-Mar-2016T11:37:00Z	  +4.013	 -4.676	 28.769	 35.086	 35.096	 0.00	  0.000	0.000	  0.01	 0.39	0.0035	0.0057	0.0035	0.0041	0.0118	-99999.0000	-99999.0000	-99999.0000	0.0207		0.0121	-99999.0000	0.0051	0.1047		0.0051	0.0051		0.0181	-99999.0000		0.0703	0.0961		-99999.0000		
PIRATAFR26	40	30-Mar-2016T18:08:00Z	  +5.012	 -5.340	 28.612	 35.312	 35.326	 0.00	  0.000	0.000	  0.00	 0.49																											
PIRATAFR26	41	31-Mar-2016T00:10:00Z	  +5.967	 -5.967	 29.714	 33.471	 33.496	 0.00	  0.000	0.000	  0.02	 2.54																											
PIRATAFR26	42	31-Mar-2016T04:58:00Z	  +6.522	 -6.000	 29.593	 33.589	 33.581	 0.00	  0.000	0.000	  0.00	 2.54																											
PIRATAFR26	43	31-Mar-2016T11:35:00Z	  +7.512	 -6.000	 29.664	 33.635	 33.652	 0.01	  0.000	0.000	  0.00	 0.78																											
PIRATAFR26	44	02-Apr-2016T11:50:00Z	  +8.725	 -4.800	 29.555	 31.202	 30.666	 0.01	  0.098	0.098	  0.00	10.48																											
PIRATAFR26	45	02-Apr-2016T16:04:00Z	  +7.983	 -4.400	 30.035	 31.521	 31.526	 0.01	  0.000	0.000	  0.00	 9.39	0.0051	0.0130	0.0260	0.0035	0.0228	-99999.0000	-99999.0000	0.0038	0.0301		0.0121	-99999.0000	0.0019	0.1345		-99999.0000	0.0076		-99999.0000	0.0317		0.0089	0.2472		-99999.0000		
PIRATAFR26	46	02-Apr-2016T22:42:00Z	  +6.883	 -3.783	 29.301	 32.611	 31.464	 0.01	  0.685	0.685	  0.01	 9.29																											
PIRATAFR26	47	03-Apr-2016T09:10:00Z	  +4.950	 -2.717	 29.250	 32.320	 33.380	 0.00	  0.000	0.000	  0.00	 2.15	0.0035	0.0073	0.0051	0.0038	0.0180	-99999.0000	-99999.0000	0.0028	0.0196		0.0136	-99999.0000	0.0032	0.1151		0.0057	0.0111		-99999.0000	0.0231		0.0629	0.1224		-99999.0000		
PIRATAFR26	48	03-Apr-2016T15:00:00Z	  +3.083	 -2.000	 28.989	 33.909	 33.939	 0.00	  0.000	0.000	  0.00	 0.68																											
PIRATAFR26	49	03-Apr-2016T19:29:00Z	  +3.000	 -1.050	 29.086	 34.316	 34.337	 0.00	  0.000	0.000	  0.00	 0.59	0.0013	0.0038	0.0031	0.0031	0.0085	-99999.0000	-99999.0000	0.0025	0.0176		0.0063	-99999.0000	-99999.0000	0.1202		0.0044	0.0063		0.0160	-99999.0000		0.0503	0.0642		-99999.0000		
PIRATAFR26	50	04-Apr-2016T08:12:00Z	  +0.050	 -0.033	 28.940	 34.956	 34.762	 0.00	  0.000	0.000	  0.00	 0.49																											
PIRATAFR26	51	07-Apr-2016T05:37:00Z	 -10.983	 +1.000	 29.144	 35.834	 35.705	 0.00	  0.000	0.000	  0.04	 0.68																											
PIRATAFR26	52	07-Apr-2016T12:49:00Z	 -12.000	 +2.000	 30.134	 35.113	 35.022	 0.00	  0.000	0.000	  0.02	 0.68	-99999.0000	0.0028	0.0025	0.0031	0.0044	-99999.0000	-99999.0000	0.0025	0.0169		0.0081	-99999.0000	0.0044	0.1086		0.0041	0.0053		0.0134	-99999.0000		0.0596	0.0527		-99999.0000		
PIRATAFR26	53	07-Apr-2016T20:24:00Z	 -13.017	 +3.000	 29.791	 34.442	 35.027	 0.00	  0.195	0.195	  0.03	 0.68																											
PIRATAFR26	54	08-Apr-2016T04:15:00Z	 -14.033	 +4.000	 29.974	 34.698	 34.707	 0.00	  0.000	0.000	  0.02	 0.78	0.0037	0.0044	0.0037	0.0047	0.0050	-99999.0000	-99999.0000	0.0022	0.0228		0.0059	-99999.0000	-99999.0000	0.0784		0.0037	0.0069		-99999.0000	0.0178		0.0390	0.0905		-99999.0000		
PIRATAFR26	55	08-Apr-2016T12:10:00Z	 -15.050	 +5.000	 29.550	 35.335	 35.348	 0.00	  0.000	0.000	  0.01	 0.59																											
PIRATAFR26	56	08-Apr-2016T20:25:00Z	 -16.067	 +6.000	 29.160	 35.885	 35.902	 0.00	  0.000	0.000	  0.01	 0.68	-99999.0000	-99999.0000	-99999.0000	0.0013	0.0016	-99999.0000	-99999.0000	-99999.0000	0.0051		0.0032	-99999.0000	-99999.0000	0.0607		-99999.0000	-99999.0000		0.0076	-99999.0000		0.0387	0.0197		-99999.0000		
PIRATAFR26	57	09-Apr-2016T04:08:00Z	 -17.067	 +7.000	 27.870	 35.740	 35.778	 0.00	  0.000	0.000	  0.00	 0.78																											
PIRATAFR26	58	09-Apr-2016T10:50:00Z	 -18.083	 +7.083	 26.126	 35.734	 35.753	 0.00	  0.000	0.000	  0.01	 0.68	0.0091	0.0094	0.0066	0.0060	0.0053	-99999.0000	-99999.0000	-99999.0000	0.0261		0.0170	-99999.0000	0.0082	0.0876		0.0028	0.0050		-99999.0000	0.0173		0.0452	0.1231		-99999.0000		
PIRATAFR26	59	09-Apr-2016T19:54:00Z	 -20.000	 +8.083	 26.142	 35.807	 35.755	 0.00	  0.293	0.293	  0.02	 0.78																											
PIRATAFR26	60	10-Apr-2016T04:00:00Z	 -21.017	+10.000	 25.502	 35.946	 35.973	 0.00	  0.098	0.098	  0.01	 0.39	0.0102	0.0068	0.0049	0.0105	0.0083	-99999.0000	-99999.0000	0.0015	0.0312		0.0093	-99999.0000	0.0019	0.0572		0.0034	0.0099		0.0127	-99999.0000		0.0399	0.1041		-99999.0000		
PIRATAFR26	61	10-Apr-2016T11:45:00Z	 -22.033	+11.000	 24.459	 35.894	 35.910	 0.00	  0.098	0.098	  0.01	 0.29																											
PIRATAFR26	62	10-Apr-2016T20:53:00Z	 -23.017	+12.000	 24.487	 35.911	 35.924	 0.00	  0.098	0.098	  0.00	 0.29	-99999.0000	-99999.0000	-99999.0000	0.0022	0.0049	-99999.0000	-99999.0000	-99999.0000	0.0062		0.0031	-99999.0000	-99999.0000	0.0971		0.0046	0.0043		0.0155	-99999.0000		0.0550	0.0603		-99999.0000		
PIRATAFR26	63	11-Apr-2016T01:27:00Z	 -23.050	+13.000	 23.724	 35.931	 35.947	 0.00	  0.000	0.000	  0.02	 0.20																											
PIRATAFR26	64	11-Apr-2016T08:15:00Z	 -23.067	+14.000	 24.112	 36.055	 36.068	 0.00	  0.000	0.000	  0.00	 0.29	0.0035	0.0051	0.0029	0.0042	0.0109	-99999.0000	-99999.0000	-99999.0000	0.0090		0.0051	-99999.0000	-99999.0000	0.0792		0.0038	0.0051		0.0131	-99999.0000		0.0510	0.0609		0.0035		
