//ODV Spreadsheet file : /media/irdbrest_ftp/pirata/pirata-data/chemistry/ODV/surface/PIRATAFR30_CHIMIE_odv.txt
//Data treated : 2025-01-14T17:01:53
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>PIRATAFR30_CHIMIE_SURFACE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Sample	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	SSTP [°C]	SSSP [PSU]	SSS [PSU]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	ATXA [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
PIRATAFR30	11	22-Feb-2020T00:10:00Z	 -14.059	 +3.021	 30.020	 34.454	 34.454	 0.00	  1.542	1.542	  0.46	 2.87																											
PIRATAFR30	12	22-Feb-2020T07:18:00Z	 -13.150	 +1.986	 29.830	 34.500	 34.500	 0.01	  2.001	1.991	  0.47	 2.99	0.0013	0.0024	0.0024	0.0014	0.0058	-9999.9999	-9999.9999	-9999.9999	0.0066		0.0022	-9999.9999	-9999.9999	0.0094	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0026	-9999.9999	0.0046	0.0194	0.0240	0.0021		
PIRATAFR30	13	22-Feb-2020T16:27:00Z	 -12.276	 +0.993	 29.055	 35.080	 35.080	 0.00	  0.956	0.956	  0.37	 1.88																											
PIRATAFR30	14	24-Feb-2020T04:26:00Z	  -9.025	 +0.001	 28.464	 34.788	 34.788	 0.00	  0.156	0.156	  0.10	 1.16																											
PIRATAFR30	15	24-Feb-2020T10:44:00Z	  -7.956	 -0.002	 28.414	 34.775	 34.775	 0.00	  0.088	0.088	  0.08	 1.10	0.0022	0.0052	0.0049	0.0033	0.0039	-9999.9999	-9999.9999	-9999.9999	0.0099		0.0052	-9999.9999	0.0022	0.0997	-9999.9999	0.0040	0.0027	0.0067	0.0128	-9999.9999	-9999.9999	0.0623	0.0537	0.1160	0.0019		
PIRATAFR30	16	24-Feb-2020T15:58:00Z	  -7.013	 +0.001	 28.601	 34.768	 34.768	 0.00	  0.859	0.859	  0.31	 2.20																											
PIRATAFR30	17	24-Feb-2020T21:30:00Z	  -5.958	 -0.001	 28.393	 34.894	 34.894	 0.00	  0.059	0.059	  0.10	 1.01	0.0028	0.0060	0.0039	0.0053	0.0054	-9999.9999	-9999.9999	-9999.9999	0.0138		0.0045	-9999.9999	-9999.9999	0.0809	-9999.9999	0.0029	0.0030	0.0059	0.0106	-9999.9999	-9999.9999	0.0392	0.0561	0.0953	0.0018		
PIRATAFR30	18	25-Feb-2020T03:01:00Z	  -4.997	 -0.001	 28.256	 34.898	 34.898	 0.00	  0.146	0.146	  0.12	 1.01																											
PIRATAFR30	19	25-Feb-2020T08:43:00Z	  -3.973	 +0.000	 28.800	 34.738	 34.738	 0.01	  0.078	0.068	  0.06	 0.81	0.0021	0.0064	0.0058	0.0039	0.0048	-9999.9999	-9999.9999	-9999.9999	0.0111		0.0053	-9999.9999	0.0011	0.1089	-9999.9999	0.0049	0.0032	0.0081	0.0188	-9999.9999	-9999.9999	0.0768	0.0935	0.1703	0.0029		
PIRATAFR30	20	25-Feb-2020T13:52:00Z	  -2.993	 +0.000	 29.214	 34.727	 34.727	 0.00	  0.976	0.976	  0.29	 1.81																											
PIRATAFR30	21	25-Feb-2020T19:16:00Z	  -1.980	 +0.001	 28.795	 34.637	 34.637	 0.01	  0.049	0.039	  0.06	 0.87	0.0024	0.0046	0.0041	0.0026	0.0042	-9999.9999	-9999.9999	-9999.9999	0.0088		0.0044	-9999.9999	0.0008	0.0161	-9999.9999	-9999.9999	0.0025	0.0025	-9999.9999	0.0065	-9999.9999	0.0064	0.0575	0.0639	0.0021		
PIRATAFR30	22	26-Feb-2020T00:19:00Z	  -1.032	 +0.002	 29.146	 34.529	 34.529	 0.02	  0.098	0.078	  0.05	 0.82																											
PIRATAFR30	23	29-Feb-2020T01:16:00Z	  -0.478	 -4.019	 28.718	 35.019	 35.019	 0.02	  0.800	0.781	  0.07	 1.35	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0016	-9999.9999	-9999.9999	-9999.9999	0.0012		0.0013	-9999.9999	-9999.9999	0.0353	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0050	-9999.9999	-9999.9999	0.0206	0.0169	0.0375	0.0020		
PIRATAFR30	24	29-Feb-2020T07:22:00Z	  -0.938	 -5.010	 28.675	 35.062	 35.062	 0.01	  2.313	2.303	  0.10	 2.10																											
PIRATAFR30	25	29-Feb-2020T13:28:00Z	  -1.407	 -6.013	 29.038	 35.646	 35.646	 0.02	  0.995	0.975	  0.13	 1.74	0.0008	0.0023	0.0015	0.0011	0.0020	-9999.9999	-9999.9999	-9999.9999	0.0031		0.0015	-9999.9999	-9999.9999	0.0564	-9999.9999	-9999.9999	0.0046	0.0046	0.0090	-9999.9999	-9999.9999	0.0427	0.0340	0.0767	0.0021		
PIRATAFR30	26	29-Feb-2020T19:45:00Z	  -1.868	 -7.001	 28.740	 35.233	 35.233	 0.01	  1.356	1.346	  0.18	 2.00																											
PIRATAFR30	27	01-Mar-2020T02:12:00Z	  -2.375	 -8.019	 28.356	 35.623	 35.623	 0.00	  0.049	0.049	  0.09	 1.03	0.0027	0.0041	0.0031	0.0028	0.0017	-9999.9999	-9999.9999	-9999.9999	0.0121		0.0037	-9999.9999	-9999.9999	0.0764	-9999.9999	0.0037	0.0029	0.0066	0.0086	-9999.9999	-9999.9999	0.0433	0.0329	0.0762	0.0018		
PIRATAFR30	28	01-Mar-2020T08:00:00Z	  -2.801	 -8.999	 28.195	 35.672	 35.672	 0.00	  0.049	0.049	  0.07	 0.94																											
PIRATAFR30	29	01-Mar-2020T14:14:00Z	  -3.274	-10.019	 27.452	 36.077	 36.077	 0.01	  0.185	0.176	  0.14	 1.03	-9999.9999	0.0017	-9999.9999	0.0010	0.0010	-9999.9999	-9999.9999	-9999.9999	0.0027		0.0012	-9999.9999	-9999.9999	0.0606	-9999.9999	0.0041	-9999.9999	0.0041	0.0061	-9999.9999	-9999.9999	0.0332	0.0118	0.0450	0.0017		
PIRATAFR30	30	01-Mar-2020T20:07:00Z	  -3.689	-10.989	 26.928	 36.077	 36.077	 0.00	  0.059	0.059	  0.11	 1.09																											
PIRATAFR30	31	02-Mar-2020T03:31:00Z	  -4.105	-12.012	 26.889	 36.071	 36.071	 0.01	  0.809	0.800	  0.20	 1.57	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0016		0.0010	-9999.9999	-9999.9999	0.0447	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0028	-9999.9999	-9999.9999	0.0134	0.0061	0.0195	0.0014		
PIRATAFR30	32	02-Mar-2020T10:52:00Z	  -4.511	-12.993	 26.300	 36.195	 36.195	 0.00	  0.049	0.049	  0.14	 0.94																											
PIRATAFR30	33	02-Mar-2020T18:30:00Z	  -4.935	-14.020	 26.620	 36.172	 36.172	 0.00	  0.088	0.088	  0.17	 0.69	0.0013	0.0018	0.0015	0.0021	0.0012	-9999.9999	-9999.9999	-9999.9999	0.0061		0.0031	-9999.9999	-9999.9999	0.0387	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0031	-9999.9999	-9999.9999	0.0144	0.0196	0.0340	-9999.9999		
PIRATAFR30	34	03-Mar-2020T02:06:00Z	  -5.344	-15.018	 25.942	 36.200	 36.200	 0.01	  0.068	0.058	  0.16	 0.76																											
PIRATAFR30	35	03-Mar-2020T16:11:00Z	  -5.888	-16.014	 26.210	 36.182	 36.182	 0.00	  0.322	0.322	  0.16	 0.87	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0011		0.0011	-9999.9999	-9999.9999	0.0306	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0021	-9999.9999	-9999.9999	0.0088	0.0056	0.0144	-9999.9999		
PIRATAFR30	36	03-Mar-2020T23:57:00Z	  -6.995	-17.022	 25.689	 36.091	 36.091	 0.00	  0.078	0.078	  0.16	 0.59																											
PIRATAFR30	37	04-Mar-2020T07:33:00Z	  -8.002	-18.003	 25.061	 35.841	 35.841	 0.00	  0.926	0.926	  0.22	 1.62	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0017		0.0012	-9999.9999	-9999.9999	0.0242	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0017	-9999.9999	-9999.9999	0.0071	0.0058	0.0129	-9999.9999		
PIRATAFR30	38	04-Mar-2020T14:54:00Z	  -9.027	-18.995	 25.671	 35.881	 35.881	 0.00	  1.346	1.346	  0.20	 1.80																											
PIRATAFR30	39	05-Mar-2020T18:26:00Z	  -9.999	-19.010	 25.711	 34.968	 34.968	 0.00	  0.254	0.254	  0.20	 1.05	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0014		-9999.9999	-9999.9999	-9999.9999	0.0234	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0017	-9999.9999	-9999.9999	0.0065	0.0041	0.0106	-9999.9999		
PIRATAFR30	40	05-Mar-2020T23:40:00Z	 -10.002	-17.963	 25.643	 36.130	 36.130	 0.00	  0.098	0.098	  0.19	 0.79																											
PIRATAFR30	41	06-Mar-2020T04:28:00Z	  -9.999	-17.016	 25.515	 36.068	 36.068	 0.00	  0.098	0.098	  0.20	 0.88	0.0006	0.0010	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0025		-9999.9999	-9999.9999	-9999.9999	0.0393	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0029	-9999.9999	-9999.9999	0.0139	0.0071	0.0210	-9999.9999		
PIRATAFR30	42	06-Mar-2020T09:30:00Z	 -10.001	-16.012	 25.604	 36.100	 36.100	 0.01	  0.507	0.497	  0.22	 1.30																											
PIRATAFR30	43	06-Mar-2020T14:23:00Z	 -10.000	-15.030	 26.203	 36.327	 36.327	 0.00	  0.107	0.107	  0.19	 0.84	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0022		-9999.9999	-9999.9999	-9999.9999	0.0397	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0029	-9999.9999	-9999.9999	0.0152	0.0054	0.0206	-9999.9999		
PIRATAFR30	44	06-Mar-2020T19:31:00Z	 -10.002	-14.009	 26.439	 36.760	 36.760	 0.02	  0.487	0.468	  0.25	 1.38																											
PIRATAFR30	45	07-Mar-2020T00:20:00Z	  -9.997	-13.035	 26.642	 36.733	 36.733	 0.01	  0.594	0.585	  0.25	 1.41	0.0008	0.0015	-9999.9999	0.0013	0.0009	-9999.9999	-9999.9999	-9999.9999	0.0043		0.0010	-9999.9999	-9999.9999	0.0397	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0032	-9999.9999	-9999.9999	0.0144	0.0111	0.0255	-9999.9999		
PIRATAFR30	46	07-Mar-2020T05:33:00Z	 -10.001	-12.000	 27.031	 36.635	 36.635	 0.02	  0.214	0.195	  0.18	 1.21																											
PIRATAFR30	47	07-Mar-2020T10:53:00Z	 -10.010	-11.000	 27.404	 36.624	 36.624	 0.01	  0.127	0.117	  0.16	 1.01	0.0060	0.0007	0.0013	0.0013	0.0011	-9999.9999	-9999.9999	-9999.9999	0.0053		0.0011	-9999.9999	0.0011	0.0593	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0050	-9999.9999	-9999.9999	0.0264	0.0190	0.0454	-9999.9999		
PIRATAFR30	48	13-Mar-2020T08:36:00Z	 -11.011	 +0.742	 29.042	 34.952	 34.952	 0.01	  0.078	0.068	  0.06	 0.86	0.0017	0.0053	0.0058	0.0017	0.0019	-9999.9999	-9999.9999	-9999.9999	0.0079		0.0023	-9999.9999	-9999.9999	0.0755	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0113	-9999.9999	-9999.9999	0.0582	0.0434	0.1016	-9999.9999		
PIRATAFR30	49	13-Mar-2020T15:06:00Z	 -12.001	 +0.001	 28.649	 35.071	 35.071	 0.01	  0.078	0.068	  0.08	 1.24																											
PIRATAFR30	50	13-Mar-2020T20:25:00Z	 -12.985	 +0.001	 28.504	 35.849	 35.849	 0.01	  0.078	0.068	  0.08	 1.24	0.0024	0.0057	0.0044	0.0028	0.0043	-9999.9999	-9999.9999	-9999.9999	0.0108		0.0040	-9999.9999	0.0007	0.0977	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0119	-9999.9999	-9999.9999	0.0531	0.0607	0.1138	0.0018		
PIRATAFR30	51	14-Mar-2020T00:45:00Z	 -13.999	 -0.005	 28.400	 35.964	 35.964	 0.02	  1.034	1.014	  0.22	 1.67																											
PIRATAFR30	52	14-Mar-2020T07:06:00Z	 -14.981	 +0.000	 28.062	 35.972	 35.972	 0.02	  0.117	0.098	  0.09	 1.23	0.0008	0.0041	0.0020	0.0012	0.0020	-9999.9999	-9999.9999	-9999.9999	0.0051		0.0017	-9999.9999	-9999.9999	0.0685	-9999.9999	0.0053	0.0029	0.0082	0.0110	-9999.9999	-9999.9999	0.0486	0.0429	0.0915	0.0021		
PIRATAFR30	53	14-Mar-2020T12:44:00Z	 -16.008	 -0.002	 28.200	 35.989	 35.989	 0.02	  0.468	0.449	  0.15	 1.52																											
PIRATAFR30	54	14-Mar-2020T18:14:00Z	 -16.998	 +0.001	 28.320	 36.013	 36.013	 0.02	  0.137	0.117	  0.10	 1.19	0.0028	-9999.9999	-9999.9999	0.0009	0.0016	-9999.9999	-9999.9999	-9999.9999	0.0046		0.0018	-9999.9999	0.0017	0.0643	-9999.9999	0.0040	0.0026	0.0066	0.0091	-9999.9999	-9999.9999	0.0397	0.0338	0.0735	0.0025		
PIRATAFR30	55	14-Mar-2020T23:38:00Z	 -17.981	 +0.002	 28.232	 36.014	 36.014	 0.01	  0.078	0.068	  0.07	 1.04																											
PIRATAFR30	56	15-Mar-2020T05:07:00Z	 -18.991	 -0.001	 28.096	 35.999	 35.999	 0.02	  0.644	0.624	  0.12	 1.49	0.0011	0.0031	0.0012	0.0013	0.0017	-9999.9999	-9999.9999	-9999.9999	0.0051		0.0019	-9999.9999	-9999.9999	0.0531	-9999.9999	0.0042	0.0026	0.0068	0.0088	-9999.9999	-9999.9999	0.0316	0.0379	0.0695	0.0021		
PIRATAFR30	57	15-Mar-2020T10:46:00Z	 -20.009	 +0.000	 28.217	 35.965	 35.965	 0.00	  0.088	0.088	  0.06	 1.08																											
PIRATAFR30	58	15-Mar-2020T16:02:00Z	 -21.011	 -0.016	 28.604	 35.962	 35.962	 0.01	  0.078	0.068	  0.07	 1.15	0.0010	0.0063	0.0046	0.0023	0.0029	-9999.9999	-9999.9999	-9999.9999	0.0098		0.0049	-9999.9999	0.0030	0.0705	-9999.9999	0.0043	0.0034	0.0077	-9999.9999	0.0202	-9999.9999	0.0469	0.1184	0.1653	0.0025		
PIRATAFR30	59	15-Mar-2020T21:26:00Z	 -21.998	 -0.000	 28.403	 35.936	 35.936	 0.02	  0.556	0.536	  0.13	 1.50																											
PIRATAFR30	60	16-Mar-2020T20:09:00Z	 -22.890	 +0.502	 28.607	 35.888	 35.888	 0.02	  1.541	1.521	  0.23	 1.93																											
PIRATAFR30	61	16-Mar-2020T21:47:00Z	 -22.783	 +0.993	 28.920	 36.020	 36.020	 0.01	  0.068	0.059	  0.03	 0.96	0.0015	0.0031	0.0035	0.0023	0.0026	-9999.9999	-9999.9999	-9999.9999	0.0088		0.0029	-9999.9999	-9999.9999	0.1010	-9999.9999	0.0047	0.0031	0.0078	-9999.9999	0.0213	-9999.9999	0.0535	0.0889	0.1424	0.0024		
PIRATAFR30	62	17-Mar-2020T01:20:00Z	 -22.679	 +1.470	 28.830	 35.479	 35.479	 0.01	  0.195	0.185	  0.07	 1.10																											
PIRATAFR30	63	17-Mar-2020T04:04:00Z	 -22.569	 +1.974	 29.014	 35.188	 35.188	 0.01	  0.117	0.107	  0.00	 1.01	0.0030	0.0040	0.0020	0.0035	0.0026	-9999.9999	-9999.9999	-9999.9999	0.0133		0.0025	-9999.9999	-9999.9999	0.0740	-9999.9999	0.0078	0.0041	0.0119	-9999.9999	0.0195	-9999.9999	0.0614	0.0877	0.1491	0.0029		
PIRATAFR30	64	17-Mar-2020T10:08:00Z	 -22.333	 +3.000	 29.339	 34.184	 34.184	 0.01	  0.771	0.762	  0.09	 1.44																											
PIRATAFR30	65	17-Mar-2020T16:45:00Z	 -22.128	 +3.993	 29.939	 34.298	 34.298	 0.01	  0.078	0.068	  0.03	 0.96	0.0019	0.0038	0.0042	0.0018	0.0015	-9999.9999	-9999.9999	-9999.9999	0.0094		0.0036	-9999.9999	0.0016	0.1132	-9999.9999	0.0057	0.0035	0.0092	0.0123	-9999.9999	-9999.9999	0.0559	0.0581	0.1140	0.0017		
PIRATAFR30	66	17-Mar-2020T23:16:00Z	 -21.907	 +5.007	 29.461	 34.592	 34.592	 0.02	  1.132	1.113	  0.11	 1.50																											
PIRATAFR30	67	18-Mar-2020T05:05:00Z	 -21.693	 +5.975	 29.060	 35.704	 35.704	 0.01	  0.137	0.127	  0.03	 0.99	-9999.9999	-9999.9999	0.0013	0.0008	0.0009	-9999.9999	-9999.9999	-9999.9999	0.0046		0.0008	-9999.9999	-9999.9999	0.0959	-9999.9999	0.0031	0.0022	0.0053	0.0093	-9999.9999	-9999.9999	0.0314	0.0267	0.0581	0.0025		
PIRATAFR30	68	18-Mar-2020T12:01:00Z	 -21.467	 +7.010	 28.836	 35.812	 35.812	 0.01	  0.078	0.068	  0.00	 0.94																											
PIRATAFR30	69	18-Mar-2020T18:55:00Z	 -21.249	 +7.996	 28.758	 35.660	 35.660	 0.01	  1.200	1.190	  0.16	 1.68	0.0033	0.0057	0.0049	0.0023	0.0019	-9999.9999	-9999.9999	-9999.9999	0.0119		0.0032	-9999.9999	0.0009	0.1070	-9999.9999	0.0042	0.0030	0.0072	0.0148	-9999.9999	-9999.9999	0.0520	0.0708	0.1228	0.0021		
PIRATAFR30	70	19-Mar-2020T01:46:00Z	 -21.032	 +8.991	 28.156	 35.794	 35.794	 0.00	  0.770	0.770	  0.04	 1.37																											
PIRATAFR30	71	19-Mar-2020T08:31:00Z	 -20.810	 +9.989	 26.366	 35.987	 35.987	 0.01	  0.936	0.926	  0.09	 2.19	-9999.9999	0.0071	0.0092	0.0038	0.0199	-9999.9999	-9999.9999	-9999.9999	0.0259		0.0063	0.0049	0.0117	0.1389	-9999.9999	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0217	-9999.9999	0.0555	0.1487	0.2042	0.0150		
PIRATAFR30	72	19-Mar-2020T15:16:00Z	 -20.586	+10.997	 27.089	 36.063	 36.063	 0.02	  0.273	0.254	  0.00	 1.08	0.0031	0.0064	0.0047	0.0031	0.0042	-9999.9999	-9999.9999	0.0032	0.0166		0.0026	-9999.9999	-9999.9999	0.0886	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0160	-9999.9999	-9999.9999	0.0653	0.0814	0.1467	0.0029		
PIRATAFR30	73	19-Mar-2020T22:07:00Z	 -20.367	+11.990	 25.024	 35.782	 35.782	 0.00	  0.107	0.107	  0.00	 0.76																											
PIRATAFR30	74	20-Mar-2020T05:28:00Z	 -20.138	+12.998	 23.970	 35.803	 35.803	 0.01	  0.800	0.790	  0.08	 1.41	0.0021	0.0045	0.0029	0.0027	0.0051	-9999.9999	-9999.9999	-9999.9999	0.0018		-9999.9999	-9999.9999	-9999.9999	0.1124	-9999.9999	-9999.9999	-9999.9999	-9999.9999	0.0136	-9999.9999	-9999.9999	0.0529	0.0535	0.1064	0.0021		
